structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample,name,parent_structure_id,hemisphere,graph_order,structure_id_path,color_hex_triplet
4094,16,922,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",38930,30,80,89,66.6,-5.9,15.7,donor9861,donor9861_sample_165,"postcentral gyrus, right, inferior lateral aspect of gyrus",4091,R,241,/4005/4006/4007/4008/4084/4085/4091/4094/,FF6C62
4014,16,875,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39007,153,81,86,-63.2,-6.1,11.5,donor9861,donor9861_sample_169,"precentral gyrus, left, inferior lateral aspect of gyrus",4011,L,74,/4005/4006/4007/4008/4009/4010/4011/4014/,E8D659
4135,16,891,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",39006,157,92,91,-67.6,-14.6,0.7,donor9861,donor9861_sample_170,"superior temporal gyrus, left, lateral bank of gyrus",4134,L,294,/4005/4006/4007/4008/4132/4133/4134/4135/,FF997F
4166,16,899,CX,HG,"Heschl's gyrus, left",39005,141,87,89,-50.7,-10.7,5.9,donor9861,donor9861_sample_171,"Heschl's gyrus, left",4165,L,268,/4005/4006/4007/4008/4132/4165/4166/,FF8A7F
4150,16,932,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",39047,145,122,94,-55.3,-25.9,-30.6,donor9861,donor9861_sample_172,"inferior temporal gyrus, left, lateral bank of gyrus",4148,L,273,/4005/4006/4007/4008/4132/4147/4148/4150/,FF8D7F
4170,16,956,CX,TG,"transverse gyri, right",39658,38,89,90,58.1,-9.7,6.1,donor9861,donor9861_sample_173,"transverse gyri, right",4168,R,310,/4005/4006/4007/4008/4132/4168/4170/,FF9F7F
4274,16,877,CX,SIG,"short insular gyri, right",39660,51,88,90,44.3,-9.7,6.9,donor9861,donor9861_sample_174,"short insular gyri, right",4272,R,97,/4005/4006/4007/4008/4268/4272/4274/,EFFF61
4247,16,957,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",39398,73,113,98,20.7,-25.7,-18.7,donor9861,donor9861_sample_177,"parahippocampal gyrus, right, lateral bank of gyrus",4246,R,159,/4005/4006/4007/4008/4219/4242/4246/4247/,BF934C
4179,16,940,CX,PLP,"planum polare, right",39656,55,99,92,40,-15,-4.5,donor9861,donor9861_sample_179,"planum polare, right",4177,R,288,/4005/4006/4007/4008/4132/4177/4179/,FF937F
4162,16,878,CX,FuG-its,"fusiform gyrus, right, bank of the its",39400,56,119,98,38.6,-27,-24.8,donor9861,donor9861_sample_180,"fusiform gyrus, right, bank of the its",4161,R,264,/4005/4006/4007/4008/4132/4156/4161/4162/,FF877F
4151,16,924,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39046,145,114,94,-55.2,-23.6,-22,donor9861,donor9861_sample_181,"inferior temporal gyrus, left, bank of mts",4148,L,274,/4005/4006/4007/4008/4132/4147/4148/4151/,FF8D7F
4271,16,869,CX,LIG,"long insular gyri, right",39659,57,94,90,38,-11.6,0.4,donor9861,donor9861_sample_182,"long insular gyri, right",4269,R,94,/4005/4006/4007/4008/4268/4269/4271/,FFF161
4024,14,881,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38681,107,41,64,-13.7,29.3,50.9,donor9861,donor9861_sample_183,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4026,10,441,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28120,82,60,47,13,42.4,27.8,donor9861,donor9861_sample_184,"superior frontal gyrus, right, medial bank of gyrus",4025,R,86,/4005/4006/4007/4008/4009/4021/4025/4026/,E8D959
4231,20,685,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",39430,94,68,101,-1.2,-16.7,29.6,donor9861,donor9861_sample_185,"cingulate gyrus, parietal part, left, inferior bank of gyrus",4229,L,110,/4005/4006/4007/4008/4219/4220/4228/4229/4231/,7F6233
4143,20,677,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38466,148,102,116,-58.9,-43.3,-5,donor9861,donor9861_sample_186,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4149,20,748,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.2,-43.2,-13.6,donor9861,donor9861_sample_187,"inferior temporal gyrus, left, bank of the its",4148,L,272,/4005/4006/4007/4008/4132/4147/4148/4149/,FF8D7F
4151,20,756,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-55.7,-44.1,-8.1,donor9861,donor9861_sample_188,"inferior temporal gyrus, left, bank of mts",4148,L,274,/4005/4006/4007/4008/4132/4147/4148/4151/,FF8D7F
4160,20,716,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.4,-37.9,-15.4,donor9861,donor9861_sample_189,"fusiform gyrus, left, bank of cos",4157,L,262,/4005/4006/4007/4008/4132/4156/4157/4160/,FF877F
4153,20,755,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37645,48,116,121,46.5,-50,-16.9,donor9861,donor9861_sample_190,"inferior temporal gyrus, right, bank of the its",4152,R,276,/4005/4006/4007/4008/4132/4147/4152/4153/,FF8D7F
4154,20,747,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",37642,36,118,121,59.1,-50.3,-18.8,donor9861,donor9861_sample_191,"inferior temporal gyrus, right, lateral bank of gyrus",4152,R,277,/4005/4006/4007/4008/4132/4147/4152/4154/,FF8D7F
4162,20,676,CX,FuG-its,"fusiform gyrus, right, bank of the its",37644,54,115,120,40.2,-48.8,-16.2,donor9861,donor9861_sample_192,"fusiform gyrus, right, bank of the its",4161,R,264,/4005/4006/4007/4008/4132/4156/4161/4162/,FF877F
4163,20,684,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",37646,66,114,117,27.6,-45.7,-15.9,donor9861,donor9861_sample_193,"fusiform gyrus, right, lateral bank of gyrus",4161,R,265,/4005/4006/4007/4008/4132/4156/4161/4163/,FF877F
4247,20,708,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",37649,76,107,112,17.2,-38.8,-9.6,donor9861,donor9861_sample_194,"parahippocampal gyrus, right, lateral bank of gyrus",4246,R,159,/4005/4006/4007/4008/4219/4242/4246/4247/,BF934C
4248,20,700,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",37648,64,109,115,29.8,-42.2,-10.9,donor9861,donor9861_sample_195,"parahippocampal gyrus, right, bank of the cos",4246,R,160,/4005/4006/4007/4008/4219/4242/4246/4248/,BF934C
4107,20,691,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.6,-34.7,19.3,donor9861,donor9861_sample_196,"supramarginal gyrus, left, inferior bank of gyrus",4105,L,221,/4005/4006/4007/4008/4084/4103/4104/4105/4107/,FF5D62
4136,20,723,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.6,-36.9,10.7,donor9861,donor9861_sample_197,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4169,20,739,CX,TG,"transverse gyri, left",37630,125,80,115,-34.4,-35.5,18.8,donor9861,donor9861_sample_198,"transverse gyri, left",4168,L,309,/4005/4006/4007/4008/4132/4168/4169/,FF9F7F
4172,20,731,CX,PLT,"planum temporale, left",37629,135,83,115,-45,-36.6,15.4,donor9861,donor9861_sample_199,"planum temporale, left",4171,L,290,/4005/4006/4007/4008/4132/4171/4172/,FF967F
4145,20,683,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",37620,32,101,118,63.6,-42.2,-1.1,donor9861,donor9861_sample_200,"middle temporal gyrus, right, superior bank of gyrus",4144,R,284,/4005/4006/4007/4008/4132/4140/4144/4145/,FF907F
4146,20,675,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",37619,37,106,119,58.2,-44.8,-6.4,donor9861,donor9861_sample_201,"middle temporal gyrus, right, inferior bank of gyrus",4144,R,285,/4005/4006/4007/4008/4132/4140/4144/4146/,FF907F
4155,20,762,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",37614,39,108,120,56.1,-46.5,-8.4,donor9861,donor9861_sample_202,"inferior temporal gyrus, right, bank of mts",4152,R,278,/4005/4006/4007/4008/4132/4147/4152/4155/,FF8D7F
4014,20,754,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-40.1,-11,62.3,donor9861,donor9861_sample_203,"precentral gyrus, left, inferior lateral aspect of gyrus",4011,L,74,/4005/4006/4007/4008/4009/4010/4011/4014/,E8D659
4015,20,746,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36,-16,43.2,donor9861,donor9861_sample_204,"precentral gyrus, left, bank of the central sulcus",4011,L,75,/4005/4006/4007/4008/4009/4010/4011/4015/,E8D659
4087,20,738,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-38.2,-17.6,41.2,donor9861,donor9861_sample_205,"postcentral gyrus, left, bank of the central sulcus",4086,L,234,/4005/4006/4007/4008/4084/4085/4086/4087/,FF6C62
4090,20,730,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-48.9,-24.8,35.6,donor9861,donor9861_sample_206,"postcentral gyrus, left, bank of the posterior central sulcus",4086,L,237,/4005/4006/4007/4008/4084/4085/4086/4090/,FF6C62
4018,20,753,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",37268,81,29,107,12.7,-11.7,72.7,donor9861,donor9861_sample_207,"precentral gyrus, right, superior lateral aspect of gyrus",4016,R,78,/4005/4006/4007/4008/4009/4010/4016/4018/,E8D659
4076,20,761,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",37269,88,29,109,5.2,-13.9,72.9,donor9861,donor9861_sample_208,"paracentral lobule, anterior part, right, superior bank of gyrus",4075,R,59,/4005/4006/4007/4008/4009/4071/4075/4076/,E8CF59
4074,20,706,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-12.7,-13.1,39.8,donor9861,donor9861_sample_209,"paracentral lobule, anterior part, left, inferior bank of gyrus",4072,L,57,/4005/4006/4007/4008/4009/4071/4072/4074/,E8CF59
4233,20,690,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",37272,87,60,109,6,-22.7,39.8,donor9861,donor9861_sample_210,"cingulate gyrus, parietal part, right, superior bank of gyrus",4232,R,112,/4005/4006/4007/4008/4219/4220/4228/4232/4233/,7F6233
4019,20,745,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",37218,64,50,110,30.4,-20.3,51.2,donor9861,donor9861_sample_211,"precentral gyrus, right, inferior lateral aspect of gyrus",4016,R,79,/4005/4006/4007/4008/4009/4010/4016/4019/,E8D659
4020,20,737,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",37217,57,36,110,37.9,-16.2,66.3,donor9861,donor9861_sample_212,"precentral gyrus, right, bank of the central sulcus",4016,R,80,/4005/4006/4007/4008/4009/4010/4016/4020/,E8D659
4093,20,729,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",37216,44,44,111,51.5,-19.2,58.2,donor9861,donor9861_sample_213,"postcentral gyrus, right, superior lateral aspect of gyrus",4091,R,240,/4005/4006/4007/4008/4084/4085/4091/4093/,FF6C62
4094,20,721,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",37214,40,47,111,55.7,-19.9,55.1,donor9861,donor9861_sample_214,"postcentral gyrus, right, inferior lateral aspect of gyrus",4091,R,241,/4005/4006/4007/4008/4084/4085/4091/4094/,FF6C62
4109,20,697,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",37202,34,54,112,62,-22.8,47.9,donor9861,donor9861_sample_215,"supramarginal gyrus, right, superior bank of gyrus",4108,R,223,/4005/4006/4007/4008/4084/4103/4104/4108/4109/,FF5D62
4110,20,705,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",37203,34,80,115,61.7,-33.2,20.7,donor9861,donor9861_sample_216,"supramarginal gyrus, right, inferior bank of gyrus",4108,R,224,/4005/4006/4007/4008/4084/4103/4104/4108/4110/,FF5D62
4087,24,413,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",35027,126,40,118,-35.2,-27.4,62.2,donor9861,donor9861_sample_217,"postcentral gyrus, left, bank of the central sulcus",4086,L,234,/4005/4006/4007/4008/4084/4085/4086/4087/,FF6C62
4114,30,673,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,126,82,161,-36.7,-84.3,25.7,donor9861,donor9861_sample_218,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4099,28,681,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,125,61,146,-35.1,-62.6,45.2,donor9861,donor9861_sample_219,"superior parietal lobule, left, inferior bank of gyrus",4097,L,253,/4005/4006/4007/4008/4084/4096/4097/4099/,FF7B62
4073,20,674,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",37270,96,29,99,-3,-3.7,70.8,donor9861,donor9861_sample_221,"paracentral lobule, anterior part, left, superior bank of gyrus",4072,L,56,/4005/4006/4007/4008/4009/4071/4072/4073/,E8CF59
4230,20,698,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-5.3,-12.7,36.6,donor9861,donor9861_sample_222,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4154,12,689,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",36774,49,130,75,46.5,-5.8,-40.9,donor9861,donor9861_sample_223,"inferior temporal gyrus, right, lateral bank of gyrus",4152,R,277,/4005/4006/4007/4008/4132/4147/4152/4154/,FF8D7F
4142,20,715,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.6,-38.1,6.5,donor9861,donor9861_sample_224,"middle temporal gyrus, left, superior bank of gyrus",4141,L,281,/4005/4006/4007/4008/4132/4140/4141/4142/,FF907F
4107,20,699,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.8,-34.5,20.3,donor9861,donor9861_sample_225,"supramarginal gyrus, left, inferior bank of gyrus",4105,L,221,/4005/4006/4007/4008/4084/4103/4104/4105/4107/,FF5D62
4153,20,763,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37643,50,112,121,44.4,-48.9,-12.7,donor9861,donor9861_sample_226,"inferior temporal gyrus, right, bank of the its",4152,R,276,/4005/4006/4007/4008/4132/4147/4152/4153/,FF8D7F
4077,20,682,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",37271,80,61,107,13.5,-20.7,38.5,donor9861,donor9861_sample_227,"paracentral lobule, anterior part, right, inferior bank of gyrus",4075,R,60,/4005/4006/4007/4008/4009/4071/4075/4077/,E8CF59
4136,22,612,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37585,134,90,121,-44.1,-44.8,9.1,donor9861,donor9861_sample_228,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4142,22,620,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37584,136,93,121,-46.3,-45.7,5.9,donor9861,donor9861_sample_229,"middle temporal gyrus, left, superior bank of gyrus",4141,L,281,/4005/4006/4007/4008/4132/4140/4141/4142/,FF907F
4143,22,628,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37582,147,97,121,-57.9,-47.1,1.4,donor9861,donor9861_sample_230,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4150,22,644,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",37583,144,108,122,-54.9,-51.2,-10.1,donor9861,donor9861_sample_231,"inferior temporal gyrus, left, lateral bank of gyrus",4148,L,273,/4005/4006/4007/4008/4132/4147/4148/4150/,FF8D7F
4166,22,596,CX,HG,"Heschl's gyrus, left",37588,151,80,120,-62,-41.4,19.3,donor9861,donor9861_sample_232,"Heschl's gyrus, left",4165,L,268,/4005/4006/4007/4008/4132/4165/4166/,FF8A7F
4172,22,652,CX,PLT,"planum temporale, left",37587,155,81,120,-66.2,-41.8,18.1,donor9861,donor9861_sample_233,"planum temporale, left",4171,L,290,/4005/4006/4007/4008/4132/4171/4172/,FF967F
4143,22,636,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37596,145,98,121,-55.8,-47.4,0.4,donor9861,donor9861_sample_234,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4055,4,154,CX,AOrG,"anterior orbital gyrus, right",27255,74,96,29,21.6,51.3,-14,donor9861,donor9861_sample_235,"anterior orbital gyrus, right",4053,R,7,/4005/4006/4007/4008/4009/4053/4055/,E8BF59
4061,4,146,CX,LOrG,"lateral orbital gyrus, right",27254,60,91,29,36.5,53.1,-8.4,donor9861,donor9861_sample_236,"lateral orbital gyrus, right",4059,R,40,/4005/4006/4007/4008/4009/4059/4061/,E8CA59
4045,6,194,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-35.5,43.8,-9.5,donor9861,donor9861_sample_237,"inferior frontal gyrus, orbital part, left",4044,L,30,/4005/4006/4007/4008/4009/4035/4044/4045/,E8C659
4060,6,281,CX,LOrG,"lateral orbital gyrus, left",27854,125,90,36,-32.4,44.4,-7.3,donor9861,donor9861_sample_238,"lateral orbital gyrus, left",4059,L,39,/4005/4006/4007/4008/4009/4059/4060/,E8CA59
4049,6,273,CX,GRe,"gyrus rectus, right",27842,86,105,37,8.7,40.1,-22.3,donor9861,donor9861_sample_239,"gyrus rectus, right",4047,R,22,/4005/4006/4007/4008/4009/4047/4049/,E8C459
4901,6,257,CX,IRoG,"inferior rostral gyrus, left",27841,98,95,33,-3.8,46.8,-12.7,donor9861,donor9861_sample_240,"inferior rostral gyrus, left",4900,L,36,/4005/4006/4007/4008/4009/4900/4901/,E8C859
4023,6,225,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",27684,93,62,32,1.7,57.3,22.5,donor9861,donor9861_sample_241,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4899,6,233,CX,SRoG,"superior rostral gyrus, right",28093,89,75,32,5.9,53.7,8.7,donor9861,donor9861_sample_242,"superior rostral gyrus, right",4897,R,90,/4005/4006/4007/4008/4009/4897/4899/,E8DB59
4033,6,217,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27644,63,76,30,33.4,56.2,7.8,donor9861,donor9861_sample_243,"middle frontal gyrus, right, superior bank of gyrus",4032,R,49,/4005/4006/4007/4008/4009/4028/4032/4033/,E8CD59
4200,28,275,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",27600,126,114,154,-36.8,-86,-9.9,donor9861,donor9861_sample_244,"occipito-temporal gyrus, left, superior bank of gyrus",4199,L,197,/4005/4006/4007/4008/4180/4198/4199/4200/,E88A51
4201,28,267,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",27601,110,122,152,-19.9,-85.7,-18.5,donor9861,donor9861_sample_245,"occipito-temporal gyrus, left, inferior bank of gyrus",4199,L,198,/4005/4006/4007/4008/4180/4198/4199/4201/,E88A51
4196,28,251,CX,LiG-pest,"lingual gyrus, right, peristriate",27596,73,119,155,19.1,-87.1,-14,donor9861,donor9861_sample_246,"lingual gyrus, right, peristriate",4195,R,184,/4005/4006/4007/4008/4180/4191/4195/4196/,E88051
4197,28,243,CX,LiG-str,"lingual gyrus, right, striate",27595,79,118,152,12.9,-83.8,-13.6,donor9861,donor9861_sample_247,"lingual gyrus, right, striate",4195,R,185,/4005/4006/4007/4008/4180/4191/4195/4197/,E88051
4189,28,219,CX,Cun-pest,"cuneus, right, peristriate",27488,81,90,147,11.1,-70.8,15.3,donor9861,donor9861_sample_248,"cuneus, right, peristriate",4188,R,170,/4005/4006/4007/4008/4180/4184/4188/4189/,E87751
4197,28,211,CX,LiG-str,"lingual gyrus, right, striate",27489,80,98,147,12.1,-73,6.8,donor9861,donor9861_sample_249,"lingual gyrus, right, striate",4195,R,185,/4005/4006/4007/4008/4180/4191/4195/4197/,E88051
4114,28,195,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-43.9,-76.3,27.4,donor9861,donor9861_sample_250,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4214,28,203,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-42.9,-79.1,16.7,donor9861,donor9861_sample_251,"superior occipital gyrus, left, superior bank of gyrus",4213,L,204,/4005/4006/4007/4008/4180/4212/4213/4214/,E88F51
4116,28,202,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",27317,57,63,150,36.6,-65.7,45.2,donor9861,donor9861_sample_252,"angular gyrus, right, superior bank of gyrus",4115,R,216,/4005/4006/4007/4008/4084/4103/4111/4115/4116/,FF5D62
4124,28,274,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27341,85,82,146,7,-67.6,23.6,donor9861,donor9861_sample_253,"precuneus, right, inferior lateral bank of gyrus",4122,R,249,/4005/4006/4007/4008/4084/4118/4122/4124/,FF7462
4102,28,250,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",27330,64,75,149,29.1,-68.2,32.1,donor9861,donor9861_sample_254,"superior parietal lobule, right, inferior bank of gyrus",4100,R,256,/4005/4006/4007/4008/4084/4096/4100/4102/,FF7B62
